<<<<<<< HEAD
,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount,date,time,fare_amount_group,Year,Timestamp,Month
2012-04-01 01:02:32,-74.005248,40.739952,-73.971583,40.755492,1,13.7,2012-04-01,01:02:32,3.318830797380314,2.062230975045866,12 am- 4 am,0 to 100,2012,Apr,1333242152
2014-11-26 11:04:00,-73.99564699999999,40.759392,-73.97831500000001,40.752107,1,8.0,2014-11-26,11:04:00,1.668510790024366,1.0367671157271714,10 am - 1 pm,0 to 100,2014,Nov,1416999840
2010-09-14 19:48:00,-73.975898,40.761095000000005,-73.986925,40.762248,2,5.7,2010-09-14,19:48:00,0.9369415458631593,0.5821899324338917,5 pm - 8 pm,0 to 100,2010,Sep,1284493680
2012-01-25 10:01:00,-73.954252,40.7665,-73.989683,40.736847,1,14.5,2012-01-25,10:01:00,4.4446137250088,2.7617617936600096,10 am - 1 pm,0 to 100,2012,Jan,1327485660
2012-12-14 18:28:00,-73.959398,40.774317,-73.965935,40.767822,1,5.0,2012-12-14,18:28:00,0.9075173090988974,0.5639065139118504,5 pm - 8 pm,0 to 100,2012,Dec,1355509680
2012-07-28 22:49:00,-73.988585,40.72744,-73.992017,40.737805,5,5.3,2012-07-28,22:49:00,1.1875140018790369,0.737888825157541,8 pm - 11 pm,0 to 100,2012,Jul,1343515740
2010-07-26 17:50:35,-73.99310200000001,40.728011,-73.986587,40.739909,2,4.9,2010-07-26,17:50:35,1.4314608553164665,0.8894707490750658,5 pm - 8 pm,0 to 100,2010,Jul,1280166635
2011-10-20 22:09:00,-73.987377,40.76572,-73.990185,40.751712,1,6.5,2011-10-20,22:09:00,1.5744826247732957,0.9783405773629534,8 pm - 11 pm,0 to 100,2011,Oct,1319148540
2012-10-20 02:30:20,-73.98511500000001,40.724597,-73.942875,40.727122,1,18.0,2012-10-20,02:30:20,3.5682928421007185,2.2172398884640403,12 am- 4 am,0 to 100,2012,Oct,1350700220
2012-03-20 13:44:00,-73.982347,40.761667,-73.97071,40.758575,5,4.1,2012-03-20,13:44:00,1.038023054141598,0.6449992258575553,1 pm - 5 pm,0 to 100,2012,March,1332251040
2010-01-08 09:58:19,-73.964811,40.756442,-73.95411899999999,40.768825,1,4.5,2010-01-08,09:58:19,1.6442082126439468,1.0216661567126566,7 am - 10 am,0 to 100,2010,Jan,1262944699
2010-12-12 01:35:00,-74.007995,40.7232,-73.994502,40.73212,1,5.3,2010-12-12,01:35:00,1.5078752297149158,0.9369525580144132,12 am- 4 am,0 to 100,2010,Dec,1292117700
2014-11-28 21:23:58,-73.977491,40.755495,-73.981461,40.764573,4,6.0,2014-11-28,21:23:58,1.0626989870847834,0.6603321778398495,8 pm - 11 pm,0 to 100,2014,Nov,1417209838
2014-11-26 00:19:35,-73.980586,40.76056,-73.998755,40.735626,1,10.0,2014-11-26,00:19:35,3.164956314238078,1.9666175663552,12 am- 4 am,0 to 100,2014,Nov,1416961175
2009-03-25 15:52:32,-73.957468,40.780071,-73.964362,40.770476,1,4.1,2009-03-25,15:52:32,1.2138575841136414,0.7542580089438163,1 pm - 5 pm,0 to 100,2009,March,1237996352
2010-01-14 12:44:43,-73.957594,40.774116,-73.958043,40.781295,1,4.5,2010-01-14,12:44:43,0.7986614115745503,0.4962664269666759,10 am - 1 pm,0 to 100,2010,Jan,1263473083
2010-12-11 04:36:00,-73.99184,40.721925,-73.953725,40.781178,1,12.5,2010-12-11,04:36:00,7.324671533813752,4.551351196026789,4 am - 7 am,0 to 100,2010,Dec,1292042160
2010-03-03 17:02:39,-73.96557299999999,40.795685,-73.97706099999999,40.782577,1,6.5,2010-03-03,17:02:39,1.7481329353371593,1.0862421460581104,5 pm - 8 pm,0 to 100,2010,March,1267635759
2013-01-13 13:34:00,-73.94573000000001,40.773602,-73.97009200000001,40.76819,1,10.5,2013-01-13,13:34:00,2.1366447733074536,1.3276528100385585,1 pm - 5 pm,0 to 100,2013,Jan,1358084040
2011-08-31 12:51:03,-74.002075,40.715223,-73.993213,40.727776,2,5.3,2011-08-31,12:51:03,1.582072255828343,0.9830565671817908,10 am - 1 pm,0 to 100,2011,Aug,1314795063
2010-11-10 12:18:51,-73.985435,40.745531,-73.97864100000001,40.753459,1,4.9,2010-11-10,12:18:51,1.0503770621012356,0.6526756695920288,10 am - 1 pm,0 to 100,2010,Nov,1289391531
2009-11-20 18:09:03,-73.969101,40.765858,-73.970218,40.749492,1,8.9,2009-11-20,18:09:03,1.8211024287879491,1.131583399895578,5 pm - 8 pm,0 to 100,2009,Nov,1258740543
2014-10-30 22:51:00,-73.97502,40.79014,-73.939683,40.805337,1,11.0,2014-10-30,22:51:00,3.4188928888926995,2.1244068306838204,8 pm - 11 pm,0 to 100,2014,Oct,1414709460
2010-06-10 12:24:21,-73.967913,40.760156,-73.966105,40.76464,1,3.7,2010-06-10,12:24:21,0.5210046501012318,0.3237380852406774,10 am - 1 pm,0 to 100,2010,Jun,1276172661
2009-03-02 04:17:02,-74.00229399999999,40.73086,-73.957987,40.763017,1,13.4,2009-03-02,04:17:02,5.16560219969595,3.209764375269334,4 am - 7 am,0 to 100,2009,March,1235967422
2010-02-06 13:42:16,-73.948309,40.789576,-73.960532,40.766292,1,6.5,2010-02-06,13:42:16,2.784377069488075,1.7301359995327743,1 pm - 5 pm,0 to 100,2010,Feb,1265463736
2013-11-26 13:37:47,-73.983241,40.73867,-73.95779,40.719829,1,22.5,2013-11-26,13:37:47,2.9961852985427933,1.8617478584654537,1 pm - 5 pm,0 to 100,2013,Nov,1385473067
2009-08-25 17:27:00,-73.993418,40.735877,-73.972502,40.74671,1,8.1,2009-08-25,17:27:00,2.133170716630836,1.3254941259341322,5 pm - 8 pm,0 to 100,2009,Aug,1251221220
2009-03-02 18:13:00,-73.977503,40.752098,-73.991835,40.75163,6,6.1,2009-03-02,18:13:00,1.2076187171027843,0.7503813470756859,5 pm - 8 pm,0 to 100,2009,March,1236017580
2012-12-05 22:38:05,-73.981429,40.740965,-73.962861,40.794114,1,16.0,2012-12-05,22:38:05,6.109433220765376,3.796235239766225,8 pm - 11 pm,0 to 100,2012,Dec,1354747085
2013-09-09 07:43:11,-73.954975,40.76922,-73.97856,40.759988,1,15.0,2013-09-09,07:43:11,2.234486360548359,1.3884489048606008,7 am - 10 am,0 to 100,2013,Sep,1378712591
2009-07-25 17:51:15,-73.95599399999999,40.778893,-73.96319100000001,40.761691,3,6.1,2009-07-25,17:51:15,2.005237482558763,1.2459999021703076,5 pm - 8 pm,0 to 100,2009,Jul,1248544275
2012-05-14 09:02:27,-73.984344,40.745706,-73.97660400000001,40.751782,1,5.3,2012-05-14,09:02:27,0.9383351429909594,0.5830558756949802,7 am - 10 am,0 to 100,2012,May,1336986147
2009-07-14 08:10:00,-73.985438,40.731747,-73.993717,40.721268,1,4.9,2009-07-14,08:10:00,1.357245392141109,0.843355283620061,7 am - 10 am,0 to 100,2009,Jul,1247559000
2012-11-16 18:34:24,-73.994384,40.751319,-73.99203299999999,40.740956,1,10.5,2012-11-16,18:34:24,1.1684752795315272,0.726058682150153,5 pm - 8 pm,0 to 100,2012,Nov,1353090864
2013-01-30 11:07:00,-73.95784,40.765338,-73.97223000000001,40.759205,3,7.5,2013-01-30,11:07:00,1.3897726109295718,0.8635668105742552,10 am - 1 pm,0 to 100,2013,Jan,1359544020
2010-07-21 07:09:00,-73.983408,40.738955,-73.976372,40.76402,1,7.7,2010-07-21,07:09:00,2.847632311876764,1.7694410826032807,7 am - 10 am,0 to 100,2010,Jul,1279696140
2012-10-22 08:57:00,-73.99752,40.756747,-73.986457,40.760677,1,7.5,2012-10-22,08:57:00,1.0285328527829247,0.6391022734679588,7 am - 10 am,0 to 100,2012,Oct,1350896220
2010-12-11 19:54:43,-73.959327,40.763235,-73.98350699999999,40.761435,1,21.3,2010-12-11,19:54:43,2.0450093075533715,1.2707130299087648,5 pm - 8 pm,0 to 100,2010,Dec,1292097283
2014-03-21 20:15:39,-74.00593,40.750995,-74.01166500000001,40.713723,1,10.5,2014-03-21,20:15:39,4.169913952595135,2.591070844318252,8 pm - 11 pm,0 to 100,2014,March,1395432939
2014-08-05 18:58:00,-73.99859000000001,40.72459,-73.9914,40.72358,1,4.5,2014-08-05,18:58:00,0.6158362784086239,0.3826638736429989,5 pm - 8 pm,0 to 100,2014,Aug,1407265080
2012-01-04 15:46:00,-73.982248,40.751535,-73.999998,40.741257,1,6.5,2012-01-04,15:46:00,1.8808487087117192,1.1687081093564562,1 pm - 5 pm,0 to 100,2012,Jan,1325691960
2013-05-09 19:20:03,-73.953197,40.788587,-73.948637,40.789947,1,4.5,2013-05-09,19:20:03,0.4123482874703449,0.2562219838383094,5 pm - 8 pm,0 to 100,2013,May,1368127203
2012-03-13 19:52:09,-73.976352,40.76446,-74.002189,40.745334,3,10.5,2012-03-13,19:52:09,3.0409684164096387,1.8895748669700865,5 pm - 8 pm,0 to 100,2012,March,1331668329
2010-10-06 10:34:19,-73.986743,40.729807,-74.001527,40.725121,1,5.3,2010-10-06,10:34:19,1.3495185258681972,0.8385540195783348,10 am - 1 pm,0 to 100,2010,Oct,1286361259
2013-01-14 08:35:00,-73.979302,40.754472,-73.999842,40.758885,1,11.5,2013-01-14,08:35:00,1.7971769051824948,1.1167167318170772,7 am - 10 am,0 to 100,2013,Jan,1358152500
2014-05-16 13:57:04,-73.990061,40.749074,-73.96584399999999,40.755236,1,11.5,2014-05-16,13:57:04,2.1505576450350152,1.336297889218571,1 pm - 5 pm,0 to 100,2014,May,1400248624
2009-07-02 06:58:20,-73.994052,40.751565,-74.010036,40.721138,1,10.1,2009-07-02,06:58:20,3.639221781361417,2.261313197560128,4 am - 7 am,0 to 100,2009,Jul,1246517900
2012-11-29 21:18:09,-73.945231,40.787005,-73.971347,40.75704,1,10.0,2012-11-29,21:18:09,3.989795504049056,2.479150151024057,8 pm - 11 pm,0 to 100,2012,Nov,1354223889
2009-12-31 00:13:00,-73.97359300000001,40.754118,-73.957278,40.771522,1,5.7,2009-12-31,00:13:00,2.371946781030005,1.4738630625163138,12 am- 4 am,0 to 100,2009,Dec,1262218380
2010-10-26 14:33:00,-74.00739200000001,40.726763,-73.994112,40.734717,5,10.5,2010-10-26,14:33:00,1.42542665407819,0.8857212609381424,1 pm - 5 pm,0 to 100,2010,Oct,1288103580
2012-11-14 20:01:00,-74.006252,40.751282,-73.96361800000001,40.782747,1,13.5,2012-11-14,20:01:00,5.010097288376285,3.1131378629601483,8 pm - 11 pm,0 to 100,2012,Nov,1352923260
2009-04-12 16:24:00,-73.96585300000001,40.76521,-73.961125,40.769143,2,3.7,2009-04-12,16:24:00,0.5910656670184741,0.3672720910550127,1 pm - 5 pm,0 to 100,2009,Apr,1239553440
2010-09-29 14:44:00,-73.973182,40.752168,-73.966227,40.761277,1,5.7,2010-09-29,14:44:00,1.1693467130084712,0.7266001671545299,1 pm - 5 pm,0 to 100,2010,Sep,1285771440
2014-04-28 14:21:45,-73.97114499999999,40.761421,-73.962019,40.773786,1,6.5,2014-04-28,14:21:45,1.5741566576981487,0.9781380303094116,1 pm - 5 pm,0 to 100,2014,Apr,1398694905
2009-09-24 23:00:00,-73.98785699999999,40.76156,-73.990778,40.75145,2,5.3,2009-09-24,23:00:00,1.150066195501759,0.7146197792273596,11pm - 12 am,0 to 100,2009,Sep,1253833200
2013-01-16 15:56:21,-73.962457,40.769926,-73.96236,40.77291,2,12.5,2013-01-16,15:56:21,0.3316978050437971,0.2061079728607983,1 pm - 5 pm,0 to 100,2013,Jan,1358351781
2009-05-02 21:42:37,-73.99124599999999,40.735867,-73.991431,40.749187,1,5.7,2009-05-02,21:42:37,1.4802684610759334,0.9197984646351508,8 pm - 11 pm,0 to 100,2009,May,1241300557
2013-07-13 23:51:37,-74.00556999999999,40.7382,-73.99678,40.722315,1,8.5,2013-07-13,23:51:37,1.914133817640868,1.1893905685814483,11pm - 12 am,0 to 100,2013,Jul,1373759497
2011-04-23 12:41:35,-73.957062,40.770172,-73.95441600000001,40.763588,2,4.5,2011-04-23,12:41:35,0.7647887052225992,0.4752188507230288,10 am - 1 pm,0 to 100,2011,Apr,1303562495
2011-04-12 22:54:38,-73.99301899999999,40.753957,-73.978756,40.762092,1,5.3,2011-04-12,22:54:38,1.5028672170046946,0.933840715451486,8 pm - 11 pm,0 to 100,2011,Apr,1302648878
2014-02-21 19:56:39,-73.98634399999999,40.74798,-73.97587800000001,40.740368,2,8.0,2014-02-21,19:56:39,1.2214538063722096,0.7589780943568231,5 pm - 8 pm,0 to 100,2014,Feb,1393012599
2014-08-07 23:09:55,-73.969323,40.761635,-73.966572,40.804204,1,14.0,2014-08-07,23:09:55,4.736144997783187,2.942911378442832,11pm - 12 am,0 to 100,2014,Aug,1407452995
2009-01-06 13:20:00,-73.98664699999999,40.771773,-73.955525,40.803972,2,10.5,2009-01-06,13:20:00,4.433897969209796,2.7551033151539115,1 pm - 5 pm,0 to 100,2009,Jan,1231248000
2013-10-23 17:15:00,-73.955448,40.776662,-73.959275,40.77439,5,4.5,2013-10-23,17:15:00,0.4092196125986875,0.2542779105712202,5 pm - 8 pm,0 to 100,2013,Oct,1382548500
2009-10-10 17:59:00,-73.962018,40.79543,-73.947647,40.779708,1,7.3,2009-10-10,17:59:00,2.1247091865491434,1.320236361831026,5 pm - 8 pm,0 to 100,2009,Oct,1255197540
2009-02-09 13:16:42,-73.969143,40.769363,-73.986836,40.753204,3,8.1,2009-02-09,13:16:42,2.33285658427578,1.4495734799829618,1 pm - 5 pm,0 to 100,2009,Feb,1234185402
2014-03-08 11:36:27,-73.9754,40.760866,-73.953466,40.780131,2,9.0,2014-03-08,11:36:27,2.826765446880692,1.7564749815953695,10 am - 1 pm,0 to 100,2014,March,1394278587
2012-09-22 16:42:00,-73.98518,40.747762,-73.974788,40.762267,5,13.0,2012-09-22,16:42:00,1.833947370288902,1.1395648963481315,1 pm - 5 pm,0 to 100,2012,Sep,1348332120
2011-05-13 19:12:00,-73.99231,40.75347,-73.98094300000001,40.773312,1,6.5,2011-05-13,19:12:00,2.403563426183988,1.4935087838393306,5 pm - 8 pm,0 to 100,2011,May,1305313920
2013-05-18 12:56:00,-73.960437,40.761642,-73.980787,40.770962,1,10.0,2013-05-18,12:56:00,2.0015255949956097,1.2436934364370549,10 am - 1 pm,0 to 100,2013,May,1368881760
2010-12-04 12:30:00,-74.001108,40.722443,-74.007687,40.732078,2,5.3,2010-12-04,12:30:00,1.2055444644869155,0.7490924630512605,10 am - 1 pm,0 to 100,2010,Dec,1291465800
2013-07-26 11:03:00,-73.95379799999999,40.770917,-74.00735,40.74982,1,21.0,2013-07-26,11:03:00,5.080767927738969,3.1570506715417306,10 am - 1 pm,0 to 100,2013,Jul,1374836580
2012-11-03 11:30:18,-73.991123,40.750573,-74.008584,40.714465,1,10.0,2012-11-03,11:30:18,4.273415101491842,2.655383636454597,10 am - 1 pm,0 to 100,2012,Nov,1351942218
2010-12-03 00:36:42,-73.98919599999999,40.763335,-73.997436,40.741788,1,6.5,2010-12-03,00:36:42,2.4928634004300263,1.5489973532193484,12 am- 4 am,0 to 100,2010,Dec,1291336602
2011-03-12 23:31:33,-74.00565,40.737486,-73.987538,40.728754,1,7.3,2011-03-12,23:31:33,1.8076531632099648,1.1232263929374555,11pm - 12 am,0 to 100,2011,March,1299972693
2012-01-11 06:44:32,-73.994571,40.751084000000006,-73.990767,40.770238,1,6.1,2012-01-11,06:44:32,2.152438351096066,1.3374665086905602,4 am - 7 am,0 to 100,2012,Jan,1326264272
2014-09-11 09:32:00,-73.960043,40.762225,-73.9745,40.787357,1,11.5,2014-09-11,09:32:00,3.0462813888327416,1.8928762031843749,7 am - 10 am,0 to 100,2014,Sep,1410427920
2010-07-29 01:04:00,-73.982135,40.751257,-73.961727,40.771682,5,6.5,2010-07-29,01:04:00,2.846455623781268,1.7687099207011994,12 am- 4 am,0 to 100,2010,Jul,1280365440
2011-08-30 15:19:00,-73.976083,40.75029,-73.97949799999999,40.737303,5,5.7,2011-08-30,15:19:00,1.4715433385338714,0.9143769113635848,1 pm - 5 pm,0 to 100,2011,Aug,1314717540
2012-04-10 11:29:10,-73.989328,40.690598,-73.962273,40.767927,1,19.3,2012-04-10,11:29:10,8.890091587792858,5.524060538974274,10 am - 1 pm,0 to 100,2012,Apr,1334057350
2011-03-12 12:37:24,-73.991073,40.750743,-73.979865,40.754735,1,8.9,2011-03-12,12:37:24,1.0425858070148026,0.6478343960970352,10 am - 1 pm,0 to 100,2011,March,1299933444
2013-03-01 21:28:00,-73.99169499999999,40.733492,-73.974135,40.763282,3,14.0,2013-03-01,21:28:00,3.625503880824161,2.252789268162204,8 pm - 11 pm,0 to 100,2013,March,1362173280
2012-06-26 21:11:13,-74.0059,40.74024,-73.977705,40.777032,1,11.3,2012-06-26,21:11:13,4.727407635119247,2.937482219493238,8 pm - 11 pm,0 to 100,2012,Jun,1340745073
2010-05-16 17:12:11,-73.975674,40.781932,-74.016098,40.715207,1,20.5,2010-05-16,17:12:11,8.158493100396814,5.069465184732136,5 pm - 8 pm,0 to 100,2010,May,1274029931
2012-02-15 21:50:00,-73.977707,40.762852,-73.988562,40.731497,1,10.5,2012-02-15,21:50:00,3.6021776684574407,2.23829499574822,8 pm - 11 pm,0 to 100,2012,Feb,1329342600
2014-09-26 00:25:00,-73.96573000000001,40.75394,-73.94999,40.77197,1,6.0,2014-09-26,00:25:00,2.4019713331207453,1.4925195006156222,12 am- 4 am,0 to 100,2014,Sep,1411691100
2010-07-23 10:51:00,-73.94882700000001,40.778162,-73.96356,40.765752,1,6.9,2010-07-23,10:51:00,1.8544857776891657,1.152326902760862,10 am - 1 pm,0 to 100,2010,Jul,1279882260
2009-08-22 06:46:52,-73.994359,40.750603000000005,-73.968775,40.750495,1,7.7,2009-08-22,06:46:52,2.153791764593074,1.338307482939015,4 am - 7 am,0 to 100,2009,Aug,1250923612
2013-08-13 11:25:00,-73.998582,40.719922,-73.998518,40.719882,5,2.5,2013-08-13,11:25:00,0.006986616735085,0.0043412931606031,10 am - 1 pm,0 to 100,2013,Aug,1376393100
2010-10-06 13:35:00,-73.99495,40.734207,-74.000218,40.726648,1,4.9,2010-10-06,13:35:00,0.9499394259426628,0.5902664607495389,1 pm - 5 pm,0 to 100,2010,Oct,1286372100
2014-05-15 14:32:00,-73.991908,40.732065000000006,-73.981172,40.725242,1,9.0,2014-05-15,14:32:00,1.1799426922600664,0.7331842197795783,1 pm - 5 pm,0 to 100,2014,May,1400164320
2009-12-11 19:33:00,-73.979698,40.776127,-73.991508,40.759788,5,10.5,2009-12-11,19:33:00,2.069929111752605,1.2861975168408202,5 pm - 8 pm,0 to 100,2009,Dec,1260559980
2014-05-12 14:38:36,-73.970493,40.794348,-73.95369000000001,40.787955,1,6.5,2014-05-12,14:38:36,1.5821445099593745,0.9831014639289238,1 pm - 5 pm,0 to 100,2014,May,1399905516
2011-04-15 09:42:52,-73.980087,40.739259,-74.00590799999999,40.725835,1,9.7,2011-04-15,09:42:52,2.636829848360545,1.638454178955687,7 am - 10 am,0 to 100,2011,Apr,1302860572
2010-01-04 18:30:41,-74.016071,40.711479,-74.009393,40.732527000000005,1,7.7,2010-01-04,18:30:41,2.405630353659935,1.4947931162215162,5 pm - 8 pm,0 to 100,2010,Jan,1262629841
2013-10-23 18:17:00,-73.977897,40.742207,-73.98078199999999,40.727215,1,7.0,2013-10-23,18:17:00,1.6836059759272852,1.046146852701906,5 pm - 8 pm,0 to 100,2013,Oct,1382552220
2014-01-06 19:41:52,-73.974815,40.762958000000005,-73.958832,40.76157,1,7.0,2014-01-06,19:41:52,1.3540859735260518,0.8413921070290006,5 pm - 8 pm,0 to 100,2014,Jan,1389037312
2010-11-19 20:52:07,-74.00093000000001,40.731888,-73.98100500000001,40.744748,1,8.5,2010-11-19,20:52:07,2.203818743171321,1.3693928835245015,8 pm - 11 pm,0 to 100,2010,Nov,1290199927
2012-11-13 14:25:32,-73.97175,40.76043,-73.962588,40.77487,1,8.5,2012-11-13,14:25:32,1.780302257581874,1.1062312858574783,1 pm - 5 pm,0 to 100,2012,Nov,1352816732
2010-04-15 07:46:13,-74.016788,40.707184000000005,-73.98315,40.756513,1,18.5,2010-04-15,07:46:13,6.170282766893823,3.834045488767956,7 am - 10 am,0 to 100,2010,Apr,1271317573
2013-09-12 18:49:46,-73.960025,40.781863,-73.96998,40.768697,1,7.0,2013-09-12,18:49:46,1.6859383692866112,1.0475961383465342,5 pm - 8 pm,0 to 100,2013,Sep,1379011786
2013-01-02 22:16:00,-73.986512,40.759372,-73.978915,40.754252,3,5.0,2013-01-02,22:16:00,0.8559532911225928,0.5318660389492542,8 pm - 11 pm,0 to 100,2013,Jan,1357164960
2009-09-14 09:25:00,-73.997782,40.765538,-73.979548,40.759625,1,5.7,2009-09-14,09:25:00,1.6694767849372674,1.037367358629791,7 am - 10 am,0 to 100,2009,Sep,1252920300
2011-10-17 17:12:00,-74.011605,40.710462,-73.985698,40.757615,2,13.7,2011-10-17,17:12:00,5.675849810386308,3.526818329493026,5 pm - 8 pm,0 to 100,2011,Oct,1318871520
2012-08-28 16:38:00,-73.959525,40.759265,-73.969605,40.748915,1,7.3,2012-08-28,16:38:00,1.4292768372327045,0.888113659781466,1 pm - 5 pm,0 to 100,2012,Aug,1346171880
2013-10-18 22:19:00,-73.98843199999999,40.733617,-73.983775,40.725712,1,6.0,2013-10-18,22:19:00,0.9620077467526008,0.5977653862779778,8 pm - 11 pm,0 to 100,2013,Oct,1382134740
2009-01-24 09:33:00,-73.969597,40.75784,-73.965273,40.763012,1,3.7,2009-01-24,09:33:00,0.6802863211278769,0.4227113730646581,7 am - 10 am,0 to 100,2009,Jan,1232789580
2010-07-17 14:29:15,-73.995766,40.759692,-73.99529799999999,40.749774,1,6.1,2010-07-17,14:29:15,1.1028427400352097,0.6852764114700496,1 pm - 5 pm,0 to 100,2010,Jul,1279376955
2014-08-03 13:53:03,-73.977364,40.751705,-74.002955,40.755347,1,9.0,2014-08-03,13:53:03,2.191938510064574,1.3620108305669243,1 pm - 5 pm,0 to 100,2014,Aug,1407073983
2012-06-13 19:35:00,-73.972818,40.747708,-73.98236700000001,40.769273,1,9.3,2012-06-13,19:35:00,2.5276174511777487,1.570592572842127,5 pm - 8 pm,0 to 100,2012,Jun,1339616100
2012-03-07 01:01:55,-74.00818000000001,40.747422,-73.955926,40.77373,1,13.3,2012-03-07,01:01:55,5.2812470123797,3.2816229090059905,12 am- 4 am,0 to 100,2012,March,1331082115
2012-01-19 16:33:00,-73.954865,40.782937,-73.93923000000001,40.804653,1,6.9,2012-01-19,16:33:00,2.748393173705457,1.7077765877350075,1 pm - 5 pm,0 to 100,2012,Jan,1326990780
2009-06-19 04:20:00,-73.983627,40.725802,-73.956843,40.720057,1,14.9,2009-06-19,04:20:00,2.344317204971294,1.456694797228239,4 am - 7 am,0 to 100,2009,Jun,1245385200
2009-10-02 23:00:39,-73.954924,40.765412,-73.990815,40.739951,2,11.3,2009-10-02,23:00:39,4.139296603743189,2.572046058473156,11pm - 12 am,0 to 100,2009,Oct,1254524439
2011-07-22 21:14:00,-73.959722,40.808678,-73.979803,40.755062,1,18.1,2011-07-22,21:14:00,6.193048180562623,3.8481912961603033,8 pm - 11 pm,0 to 100,2011,Jul,1311369240
2009-05-11 18:13:14,-73.99049699999999,40.740041,-73.970672,40.693223,2,14.1,2009-05-11,18:13:14,5.464049703946094,3.3952115177315507,5 pm - 8 pm,0 to 100,2009,May,1242065594
2011-10-23 03:07:00,-73.995127,40.760313,-73.952805,40.77414,1,10.9,2011-10-23,03:07:00,3.879211446733797,2.4104362327002358,12 am- 4 am,0 to 100,2011,Oct,1319339220
2012-04-11 02:01:50,-73.95878,40.81537,-73.938071,40.808802,1,6.9,2012-04-11,02:01:50,1.8884902883436936,1.1734563786047036,12 am- 4 am,0 to 100,2012,Apr,1334109710
2011-10-27 09:09:00,-73.950248,40.783767,-73.967215,40.772512,5,7.3,2011-10-27,09:09:00,1.898094828749977,1.1794243781612197,7 am - 10 am,0 to 100,2011,Oct,1319706540
2012-06-12 22:16:00,-73.974387,40.742215,-73.981553,40.738185,5,4.5,2012-06-12,22:16:00,0.7513938520444715,0.4668956541467132,8 pm - 11 pm,0 to 100,2012,Jun,1339539360
2011-05-06 18:40:46,-73.973778,40.763825,-73.997887,40.745068,2,10.9,2011-05-06,18:40:46,2.9091846320519803,1.8076880162377,5 pm - 8 pm,0 to 100,2011,May,1304707246
2010-12-23 21:42:00,-73.979292,40.744758,-73.978383,40.734325,1,5.7,2010-12-23,21:42:00,1.161891817312326,0.7219678982143773,8 pm - 11 pm,0 to 100,2010,Dec,1293140520
2014-04-04 15:21:09,-73.972442,40.752765,-73.983723,40.721379,2,15.0,2014-04-04,15:21:09,3.6148045505655206,2.246140996039072,1 pm - 5 pm,0 to 100,2014,Apr,1396624869
2010-01-03 11:24:48,-74.00438299999999,40.743898,-73.997178,40.719361,1,7.3,2010-01-03,11:24:48,2.7933621775708177,1.7357191007312425,10 am - 1 pm,0 to 100,2010,Jan,1262517888
2011-06-07 23:22:00,-73.998625,40.737142,-73.97855,40.763273,1,8.1,2011-06-07,23:22:00,3.3597930168426133,2.0876837814524047,11pm - 12 am,0 to 100,2011,Jun,1307488920
2013-10-13 21:48:00,-73.951825,40.777752,-73.949607,40.770105,2,5.0,2013-10-13,21:48:00,0.870031683183652,0.5406139679518634,8 pm - 11 pm,0 to 100,2013,Oct,1381700880
